AUT;BEL;BGR;BIH;CHE;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ISL;ITA;LTU;LUX;LVA;MKD;MNE;NLD;NOR;POL;PRT;ROU;SRB;SVK;SVN;SWE;UKR
9020,0;9366,0;4801,0;1546,0;7144,0;772,0;7238,0;68850,51546391752;4153,8;36107,0;924,0;8863,0;51955,468237;38747,53488372093;9054,0;2349,0;4931,0;3200,0;2081,0;51820,00000000001;1406,0;779,0;902,0;890,0;488,99999999999994;13766,999999999998;12609,0;18597,0;6552,0;6601,000000000001;4370,0;3295,0000000000005;1609,0;13851,0;595,0
9055,0;9586,0;4862,0;1585,0;7364,0;776,0;7366,0;70296,90721649484;4186,2;36937,0;894,9999999999999;8811,0;53231,200237;38774,30232558139;9414,0;2413,0;4981,0;3243,0;2088,0;52763,0;1387,0;788,0;869,9999999999999;925,0;504,0;13890,0;12593,0;19050,0;6772,0;6711,0;4466,0;3331,0;1664,9999999999998;13838,999999999998;635,0
8662,0;9580,0;4932,0;1611,0;7069,0;777,0;7389,0;69351,54639175258;4128,7;38013,0;936,0;8798,0;53478,876237;39386,0;9661,0;2454,0;4979,0;3289,0;2078,0;51528,0;1406,0;773,0;899,0;948,0;516,0;13685,0;12453,0;19105,0;6943,000000000001;6823,999999999999;4542,0;3329,9999999999995;1739,9999999999998;13688,0;623,0
8597,0;9461,0;5038,0;1611,0;7079,000000000001;786,0;7286,0;68463,9175257732;4117,0;38622,0;919,0;8821,0;51992,35023699999;39486,186046511626;9661,0;2412,0;4915,0;3329,0;2077,0;51529,99999999999;1394,0;781,0;898,0;967,0;529,0;13691,0;12393,0;19065,0;6831,999999999999;6973,0;4525,0;3272,9999999999995;1698,0;13696,0;622,0
8433,0;9271,0;4983,0;1627,0;7025,0;800,0;7198,0;67031,9587628866;4020,7000000000003;38018,0;907,0;8786,0;51070,524237;38535,90697674418;9409,0;2372,0;4852,0;3290,9999999999995;2066,0;52540,0;1368,0;748,0;880,0000000000001;950,0;530,0;13560,0;12191,0;18829,0;6939,0;6976,000000000001;4438,0;3227,0000000000005;1632,9999999999998;13544,999999999998;606,0
8357,0;9189,0;4936,0;1607,0;6991,0;791,0;7248,999999999999;65840,20618556702;3861,7;37436,0;880,0000000000001;8700,0;49668,523237;37939,023255813954;9112,0;2303,0;4827,0;3222,0;2062,0;52919,00000000001;1328,0;726,0;866,0;934,0;523,0;13440,0;12239,0;18592,0;7090,000000000001;6904,000000000001;4408,0;3173,0;1593,0;13422,999999999998;577,0
8289,0;9165,0;4930,0;1563,0;6975,0;783,0;7145,999999999999;64216,49484536083;3769,6999999999994;37546,0;861,0;8645,0;48508,493237;37950,46511627907;8889,0;2265,0;4746,0;3211,0;2052,0;52651,0;1280,0;736,0;840,0;906,0;515,0;13458,000000000002;12135,0;18212,0;6955,0;6908,0;4391,0;3132,0;1546,0;13232,0;601,0
8314,0;9171,0;4852,0;1523,0;6856,999999999999;760,0;7002,0;63985,56701030927;3938,3;37421,0;844,0;8581,0;47897,728237;39138,46511627907;8728,0;2243,0;4660,0;3260,0;2052,0;50987,0;1260,0;704,0;828,9999999999999;893,0;509,99999999999994;13561,000000000002;12060,0;17884,0;6855,0;6881,999999999999;4357,0;3068,0;1541,0;13281,0;577,0
8083,0;9085,0;4873,0;1488,0;6823,999999999999;723,0;6853,0;63375,257731958765;3873,9000000000005;36713,0;823,0;8542,0;48831,107237;40589,41860465116;8500,0;2257,0;4568,0;3336,9999999999995;2052,0;48852,0;1241,0;735,0;803,9999999999999;882,0;516,0;13099,0;12049,0;17685,0;6698,0;6776,000000000001;4280,0;3017,0;1517,0;13122,0;587,0
7761,0;8787,0;4909,0;1481,0;6513,0;695,0;6780,0;62374,22680412371;3662,8999999999996;35914,0;802,0;8521,0;47486,627237;40711,232558139534;8376,0;2307,0;4532,0;3290,0;2035,0000000000002;46921,0;1225,0;716,0;785,0;874,0;523,0;12705,0;11971,0;17862,0;6579,000000000001;6676,000000000001;4279,0;3050,0;1531,0;12897,999999999998;658,0
7480,0;8492,0;4865,0;1552,0;6280,0;713,0;6659,999999999999;59543,298969072166;3427,3;34943,0;789,0;8213,0;44874,122237;39842,86046511628;8683,0;2415,0;4599,0;3113,0;2021,0;45424,0;1230,0;685,0;768,0;922,0000000000001;546,0;12391,0;11882,0;18173,0;6598,999999999999;6692,0;4577,0;3126,0;1535,0;12611,0;655,0
7054,000000000001;8428,0;5014,0;1618,0;6318,0;702,0;6623,999999999999;58291,75257731958;3319,3000000000006;34745,0;782,0;8348,0;45285,114237;38989,90697674418;8439,0;2483,0;4600,0;2955,0;2014,9999999999998;45045,0;1197,0;683,0;762,0;919,0;547,0;12241,0;11732,0;18237,0;6481,999999999999;7016,0;4653,0;3067,0;1436,0;12432,0;573,0
6713,0;8769,0;4826,0;1486,0;6226,0;688,0;6301,0;55446,39175257732;3251,2;34121,0;715,0;8279,0;48662,056237;38749,0465116279;8222,0;2387,0;4335,0;2906,0;2005,0;41914,0;1071,0;657,0;690,0;936,0;517,0;12191,0;11542,0;16888,0;6541,0;6836,0;4435,0;2933,0;1375,0;12152,0;528,0
6165,0;8388,0;4445,0;1340,0;5926,0;668,0;5906,0;51016,49484536082;2961,7;31901,0;650,0;7778,0;46732,396237;35959,09302325582;7754,000000000001;2146,0;4141,0;2895,0;2001,0000000000002;39117,0;977,9999999999999;627,0;606,0;893,0;480,99999999999994;11648,0;11130,0;15540,0;6231,0;6133,0;4119,0;2802,0;1293,0;11470,0;434,99999999999994
5911,0;7818,000000000001;4026,0;1192,0;5982,0;635,0;5621,0;48029,89690721649;2749,4;30392,0;610,0;7370,999999999999;41412,796237;31237,046511627905;7270,0;1864,9999999999998;3854,9999999999995;2589,0;1985,0000000000002;36078,0;919,9999999999999;602,0;562,0;809,0;429,0;10855,0;10633,0;14476,0;5688,0;5634,0;3664,0;2650,0;1199,0;10930,0;443,0
5578,0;7443,000000000001;3665,9999999999995;1094,0;5780,0;597,0;5555,0;46078,35051546391;2645,6;28473,0;591,0;7192,0;40064,455237;27794,302325581393;6923,0;1769,0000000000002;3642,0;2326,0;1968,0;33757,0;896,0000000000001;558,0;538,0;721,0;383,0;10291,0;10233,0;13951,0;5327,0;5403,0;3279,0;2535,0;1155,0;10568,0;428,0
5458,0;7184,999999999999;3526,0;1034,0;5654,0;569,0;5425,0;44957,73195876289;2591,1;27116,000000000004;573,0;7133,0;37973,195237;26420,046511627905;6661,0;1723,9999999999998;3477,0000000000005;2128,0;1960,0000000000002;32202,0;891,0;540,0;532,0;658,0;353,0;10004,0;10088,0;13658,000000000002;5079,0;5220,0;2984,0;2466,0;1127,0;10378,0;438,99999999999994
5386,0;7098,0;3438,0000000000005;1003,9999999999999;5659,0;546,0;5327,0;44977,31958762887;2698,6;26467,0;562,0;7059,999999999999;36407,645237;25511,674418604653;6514,0;1689,9999999999998;3436,0;2007,0;1954,0;31541,000000000004;890,0;538,0;518,0;624,0;337,0;9875,0;10048,0;13591,999999999998;4871,0;5180,0;2902,0;2456,0;1123,0;10247,0;426,99999999999994
5631,0;7120,0;3427,0000000000005;1007,0;5432,0;532,0;5327,0;46026,804123711336;2668,3;26107,0;536,0;7058,0;36771,583237;24995,302325581397;6419,0;1703,0;3509,0000000000005;1950,0;1941,0;31489,999999999996;911,9999999999999;488,0;518,0;619,0;328,0;9883,0;10048,0;13387,0;4826,0;5170,0;2886,0;2486,0;1142,0;10223,0;443,0
6296,0;7393,000000000001;3494,0;1022,0000000000001;5577,0;505,0;5413,0;49156,701030927834;2694,9;26251,0;613,0;7597,0;38759,101237;25035,488372093023;6370,0;1732,9999999999998;3647,0;1945,0;1937,0;32398,0;1036,0;504,0;587,0;611,0;324,0;10007,0;10091,0;13371,0;4829,0;5191,0;2902,0;2540,0;1197,0;10285,0;476,99999999999994
7314,0;7728,0;3725,0;1122,0;6107,0;527,0;6138,0;55804,12371134021;3085,5;27723,0;732,0;8048,0;41306,194237;25647,46511627907;6778,0;1764,9999999999998;4143,0;1980,9999999999998;1879,0;34952,0;1173,0;537,0;713,0;645,0;347,0;10527,0;10671,0;15101,0;4807,0;5359,0;3152,0;2803,0;1365,0;11015,0;544,0
7955,0;8237,0;4071,0;1302,0;6308,0;611,0;6676,000000000001;61903,092783505155;3591,7999999999997;29375,0;841,0;8324,0;45196,434237;29760,53488372093;7495,0;2003,0;4532,0;2137,0;1995,0;40477,0;1309,0;593,0;833,0;704,0;395,0;11612,0;11494,0;17018,0;4885,0;5878,0;3585,0;2992,0;1503,0;12110,0;595,0
8335,0;8724,0;4471,0;1427,0;6745,0;701,0;7008,0;65529,89690721649;3955,6;31436,0;902,0;8534,0;48246,300237;35015,90697674418;8235,0;2179,0;4684,0;2569,0;2041,0;45840,0;1381,0;628,0;897,0000000000001;783,0;445,0;12722,0;11953,0;18024,0;5495,0;6381,0;3927,0000000000005;3142,0;1554,0;12941,999999999998;610,0
8552,0;9090,0;4742,0;1499,0;6926,000000000001;751,0;7209,999999999999;67037,11340206186;4035,4;33607,0;916,0;8635,0;50044,813237;38163,0465116279;8699,0;2292,0;4791,0;2993,0;2060,0;48888,0;1404,0;683,0;910,0;843,0;474,0;13351,0;12341,0;18619,0;6400,0;6637,0;4065,0;3233,0;1643,0;13379,0;611,0
8706,0;9307,0;4867,0;1509,0;7120,999999999999;772,0;7206,0;68680,41237113402;4194,7;34981,0;927,9999999999999;8685,0;51118,700237;39086,88372093023;9095,0;2318,0;4873,0;3217,0;1993,0;50470,0;1401,0;713,0;911,0;891,0;493,0;13652,000000000002;12508,0;18727,0;6592,0;6733,0;4192,0;3246,0;1648,0;13722,0;607,0
8802,0;9453,0;4965,0;1528,0;7275,0;775,0;7356,999999999999;70138,14432989691;4301,7;35672,0;925,0;8683,0;52248,24823699999;39066,16279069767;9504,0;2387,0;4919,0;3264,0;2074,0;51276,0;1379,0;701,0;877,0;928,9999999999999;511,00000000000006;13824,0;12443,0;18996,0;6789,0;6837,0;4273,0;3251,0;1676,0000000000002;13926,0;616,0
8523,0;9475,0;4997,0;1537,0;7098,0;781,0;7362,0;69312,37113402062;4211,4;36511,0;935,0;8615,0;52278,948237;39223,83720930233;9813,0;2422,0;4935,0;3292,0;2070,0;50095,0;1395,0;704,0;901,0;949,0;534,0;13757,0;12349,0;19060,0;6954,000000000001;6943,000000000001;4330,0;3297,9999999999995;1673,0;13903,0;613,0
8455,0;9488,0;5070,0;1533,0;7220,0;782,0;7297,0;68227,8350515464;4223,7;36824,0;932,0;8572,0;51096,454237;38824,186046511626;9788,0;2403,0;4852,0;3315,0;2074,0;50179,0;1390,0;661,0;900,0;956,0;545,0;13683,000000000002;12305,0;19110,0;6739,0;7131,0;4337,0;3279,0;1644,0000000000002;13733,000000000002;600,0
8308,0;9354,0;5053,0;1549,0;7166,0;802,9999999999999;7202,0;67176,28865979382;4171,1;35949,0;919,9999999999999;8578,0;50213,851237;38126,37209302326;9560,0;2323,0;4781,0;3265,0;2079,0;51121,0;1371,0;692,0;877,9999999999999;955,0000000000001;542,0;13579,0;12214,0;18782,0;6954,000000000001;7086,0;4273,0;3226,0;1586,0;13546,0;584,0
8143,000000000001;9149,0;5003,0;1540,0;7039,0;800,0;7233,0;65941,23711340207;4025,3999999999996;35296,0;892,0;8504,0;48729,474237;37610,0465116279;9306,0;2258,0;4775,0;3210,0;2048,0;51411,0;1327,0;730,0;866,0;943,0;533,0;13426,0;12072,0;18608,0;7077,0;7027,0;4264,0;3181,0;1555,0;13368,0;584,0
8118,000000000001;9220,0;5017,0;1502,0;6964,0;798,0;7112,0;64260,824742268036;3912,1000000000004;35268,0;874,0;8471,0;47503,458237;37414,72093023256;9126,0;2212,0;4695,0;3211,0;2055,0;51073,0;1289,0;717,0;842,0;923,0;523,0;13416,0;11913,0;18203,0;7070,999999999999;6978,0;4184,0;3123,0;1516,0;13188,999999999998;590,0
8030,0;9347,0;4894,0;1448,0;6702,0;779,0;6969,0;63658,762886597935;4085,2;35211,0;847,0000000000001;8476,0;46996,570237;38377,11627906977;8988,0;2200,0;4612,0;3235,0;2053,0;49470,0;1269,0;705,0;825,0;909,0;515,0;13374,0;11953,0;17936,0;6933,0;6863,0;4102,0;3070,0;1486,0;13180,000000000002;579,0
7834,999999999999;9286,0;4910,0;1413,0;6576,000000000001;745,0;6714,0;62973,195876288664;4050,3;34648,0;821,0000000000001;8491,0;48002,720237;39449,186046511626;8734,0;2197,0;4515,0;3340,0;1997,0;47535,0;1250,0;704,0;805,0000000000001;889,0;519,0;13022,0;11822,0;17719,0;6656,999999999999;6742,0;4044,0;2980,0;1525,0;12905,000000000002;577,0
7459,999999999999;8858,0;4909,0;1419,0;6385,0;706,0;6708,0;61819,58762886598;3839,6;33954,0;801,0;8505,0;46580,935237;39687,395348837206;8624,0;2207,0;4496,0;3318,0;2046,0;46202,0;1230,0;691,0;803,9999999999999;880,0000000000001;527,0;12649,0;11663,0;17824,0;6575,0;6706,0;4061,9999999999995;3000,0;1530,0;12601,0;586,0
7317,0;8541,0;4856,0;1509,0;6188,0;716,0;6647,0;59229,89690721649;3640,0999999999995;33120,0;791,0;8243,0;44028,896237;39291,06976744186;8744,0;2313,0;4541,0;3163,0;2032,9999999999998;45256,0;1221,0;683,0;787,0;940,0;551,0;12345,0;11570,0;18148,0;6555,0;6759,999999999999;4327,0;3032,0;1545,0;12411,0;682,0
6991,0;8473,0;4927,0;1533,0;6285,0;704,0;6665,000000000001;57939,175257731964;3474,7;33050,0;778,0;8388,0;44832,171237;38416,51162790698;8497,0;2401,0;4538,0;3046,0;2007,9999999999998;45065,0;1171,0;664,0;774,0;938,0000000000001;548,0;12099,0;11410,0;18278,0;6505,0;7045,999999999999;4388,0;3030,0;1476,0;12295,0;595,0
6666,0;8790,0;4752,0;1401,0;6137,0;691,0;6276,0;55075,257731958765;3338,9;32461,0;717,0;8284,0;48302,327237;38679,13953488372;8308,0;2313,0;4273,0;3039,0;2010,0000000000002;42244,0;1053,0;646,0;695,0;951,0;520,0;12058,0;11298,0;16892,0;6538,0;6762,0;4205,0;2884,0;1378,0;12087,0;505,99999999999994
6113,0;8380,0;4431,0;1239,0;5816,0;680,0;5859,0;50580,41237113402;3069,7;30300,0;655,0;7823,0;46542,011237;36021,348837209305;7823,999999999999;2075,0;4085,0;2916,0;2009,0;39127,0;955,0000000000001;620,0;606,0;911,0;490,00000000000006;11491,0;10862,0;15456,0;6090,0;6068,0;3925,0;2739,0;1267,0;11407,0;442,0
5786,0;7844,0;4011,0;1149,0;5789,0;649,0;5626,0;47196,907216494845;2878,7;28982,0;610,0;7409,999999999999;41260,659237;31234,55813953488;4676,0;1807,9999999999998;3803,0;2615,0;1993,0;36080,0;907,0;667,0;561,0;797,0;471,0;10780,0;10459,0;14344,999999999998;5555,0;5558,0;3551,0;2609,0;1193,0;10807,0;447,0
5483,0;7489,0;3686,0;1062,0;5578,0;609,0;5551,0;45128,865979381444;2762,7;27095,999999999996;576,0;7205,0;39833,557237;27779,651162790695;4605,0;1726,0000000000002;3590,9999999999995;2328,0;1962,0;33856,0;883,0;626,0;542,0;703,0;426,0;10243,0;10103,0;13751,0;5250,0;5263,0;3208,0;2474,0;1135,0;10441,0;418,0
5339,0;7214,0;3545,0000000000005;1013,0000000000001;5483,0;581,0;5451,0;43972,16494845361;2689,2;25867,0;563,0;7113,0;37629,745237;26382,279069767443;5850,458713220058;1648,9999999999998;3401,0;2139,0;1942,0000000000002;32441,000000000004;869,0;639,0;532,0;650,0;394,0;9955,0;9844,0;13533,000000000002;5008,0;5089,0;2992,0;2416,0;1101,0;10248,0;421,0
5222,0;7120,999999999999;3463,0000000000005;992,0;5548,0;560,0;5339,0;44036,0824742268;2666,6;25226,0;569,0;7087,0;35937,303237;25576,767441860466;4401,0;1618,0;3343,0;2034,0;1948,9999999999998;31783,0;869,9999999999999;649,0;520,0;624,0;377,0;9783,0;9863,0;13432,0;4881,0;5025,0;2896,0;2399,0;1088,0;10182,0;430,0
5478,0;7178,0;3445,0000000000005;1002,0;5144,0;547,0;5303,0;45377,31958762887;2701,2;25007,0;579,0;7172,0;36194,490237;25088,0;4294,0;1632,9999999999998;3429,0;1978,0;1934,0;31533,0;886,9999999999999;638,0;517,0;607,0;355,0;9785,0;9873,0;13336,000000000002;4794,0;5040,0;2853,0;2438,0;1113,0;10115,0;458,0
6057,0;7420,0;3522,9999999999995;1023,0;5380,0;526,0;5400,0;48532,989690721646;2757,4;25200,0;641,0;7788,0;38292,814237;25066,53488372093;4336,0;1669,0000000000002;3554,9999999999995;1978,0;1947,0;32412,0;1000,0;648,0;596,0;601,0;358,0;9945,0;10008,0;13285,0;4697,0;5044,0;2879,0;2489,0;1163,0;10237,0;467,0
7045,0;7790,000000000001;3725,0;1102,0;5797,0;552,0;6065,0;55318,556701030924;3057,0;26657,0;749,0;8196,0;40570,689237;25612,906976744187;4401,0;1680,0;4058,0;2003,0;1967,0000000000002;34565,0;1138,0;707,0;716,0;621,0;378,0;10579,0;10613,0;15007,0;4743,0;5186,0;3191,0;2728,0;1304,0;11121,0;533,0
7908,0;8335,0;4044,0;1288,0;6042,0;627,0;6555,0;61159,79381443299;3536,1999999999994;28293,0;860,0;8498,0;44137,664237;29700,906976744187;4610,0;1877,0;4426,0;2142,0;1998,0;39674,0;1274,0;776,0;828,9999999999999;681,0;416,0;11632,0;11484,0;16755,0;4865,0;5721,0;3581,0;2890,0;1433,0;12208,0;600,0
8232,0;8915,0;4386,0;1426,0;6508,0;710,0;6893,000000000001;64915,463917525776;3831,8000000000006;30293,0;922,0000000000001;8680,0;47189,409237;34705,93023255814;4937,0;2058,0;4575,0;2545,0;2038,0;44990,0;1346,0;790,0;894,9999999999999;755,0;459,99999999999994;12606,0;12028,0;17791,0;5444,0;6190,0;3904,9999999999995;3027,0;1521,0;13075,0;642,0
8368,0;9339,0;4604,0;1510,0;6745,999999999999;757,0;7129,000000000001;66214,43298969073;3969,0;32548,0;946,0000000000001;8710,0;49022,724237;37448,27906976744;5440,0;2175,0;4707,0;2955,0;2049,0;47955,0;1373,0;844,0;910,0;819,0;490,00000000000006;13185,0;12372,0;18261,0;6265,0;6362,0;4078,0;3099,0;1565,0;13513,0;630,0
8440,0;9504,0;4623,0;1527,0;6912,0;775,0;7184,999999999999;67796,90721649484;4079,8;33879,0;941,0;8762,0;50010,137237;37998,20930232558;5824,0;2194,0;4785,0;3227,0000000000005;2066,0;49119,0;1379,0;838,0000000000001;909,0;857,0;509,0;13343,0;12536,0;18488,0;6452,0;6468,000000000001;4201,0;3118,0;1550,0;13752,000000000002;618,0
8448,0;9623,0;4743,0;1544,0;7022,0;772,0;7313,0;68553,60824742267;4053,2;34549,0;927,0;8753,0;50834,728237;37486,441860465115;6093,0;2250,0;4824,0;3283,0;1970,0;49917,0;1365,0;849,0;877,0;888,0000000000001;524,0;13353,0;12543,0;18802,0;6656,0;6501,000000000001;4232,0;3153,0;1566,0;13754,0;633,0
8108,0;9458,0;4732,0;1532,0;6803,0;783,0;7289,0;67623,71134020618;3956,8000000000006;35238,0;934,0;8729,0;51146,110237;37360,232558139534;6080,0;2277,0;4831,0;3314,0;2049,0;48264,0;1375,0;824,0;897,0000000000001;919,0;540,0;13236,000000000002;12332,0;18793,0;6781,999999999999;6595,0;4179,0;3229,0;1556,0;13621,0;617,0
7948,0;9269,0;4795,0;1521,0;6823,0;792,0;7213,0;65885,56701030927;3871,2;35449,0;908,0;8633,0;49708,722237;37209,93023255814;5684,0;2244,0;4756,0;3319,0;1985,0000000000002;48180,0;1351,0;784,0;885,0;918,0;549,0;13177,000000000002;12286,0;18802,0;6538,0;6669,0;4093,0;3199,0;1516,0;13449,0;620,0
7723,999999999999;9079,0;4772,0;1540,0;6726,000000000001;811,0;7045,999999999999;64023,71134020618;3729,6;34200,0;888,0000000000001;8637,0;48604,229237;36226,09302325582;5651,0;2146,0;4721,0;3261,0;2048,0;48988,0;1325,0;797,0;871,0000000000001;911,0;544,0;13022,0;12126,0;18523,0;6650,0;6580,0;3957,0;3126,0;1489,0;13238,0;628,0
7620,0;8912,0;4718,0;1514,0;6723,0;797,0;7061,0;62630,927835051545;3586,0;33222,0;856,0;8587,0;46978,843237;35438,976744186046;5518,0;2119,0;4694,0;3185,0;2020,0;48835,0;1292,0;791,0;852,9999999999999;878,9999999999999;533,0;12861,000000000002;12009,0;18256,0;6834,0;6502,0;3870,0000000000005;3081,0;1470,0;13071,0;605,0
7523,0;8861,0;4722,0;1467,0;6559,0;792,0;6902,0;61355,67010309278;3564,3;32820,0;835,0;8519,0;45811,883237;35223,767441860466;5302,0;2067,0;4644,0;3130,0;2025,0;48714,0;1252,0;753,0;821,0000000000001;852,0;521,0;12841,999999999998;11811,0;17922,0;6739,0;6434,0;3871,0;3038,0;1445,0;12944,999999999998;616,0
7587,0;8940,0;4583,0;1409,0;6321,0;776,0;6694,0;60771,134020618556;3711,9;32619,0;809,0;8380,0;45730,998237;36033,37209302326;5399,0;2037,0;4582,0;3133,0;2027,0;48011,0;1244,0;780,0;806,0;827,0;511,00000000000006;12988,0;11698,0;17505,0;6634,999999999999;6311,0;3815,0;2994,0;1440,0;12924,0;585,0
7472,0;8879,0;4570,0;1381,0;6306,0;744,0;6459,999999999999;59893,81443298969;3678,0;32143,0;786,0;8391,0;46418,263237;37479,67441860465;5782,0;2064,0;4473,0;3203,0;2032,0;45978,0;1212,0;780,0;785,0;817,0;516,0;12667,0;11761,0;17303,0;6406,0;6213,0;3806,0;2954,0;1459,0;12841,999999999998;617,0
7084,0;8573,0;4578,0;1398,0;5905,0;708,0;6336,0;58585,56701030927;3434,5999999999995;31502,999999999996;768,0;8308,0;45069,130237;37801,9534883721;6604,000000000001;2110,0;4391,0;3220,0000000000005;2022,0;44219,0;1190,0;764,0;758,0;816,0;524,0;12389,0;11654,0;17422,0;6253,0;6184,0;3963,0000000000005;2950,0;1456,0;12558,0;606,0
7023,0;8273,0;4485,0;1480,0;5704,0;726,0;6244,0;56255,67010309278;3213,0000000000005;30835,000000000004;744,0;8045,0;42966,700237;37532,813953488374;6622,0;2194,0;4454,0;3079,0;2009,0;43232,0;1183,0;731,0;742,0;877,9999999999999;549,0;12069,0;11493,0;17515,0;6191,0;6329,0;4284,0;2979,0;1481,0;12198,0;659,0
6741,0;8177,0;4544,0;1496,0;5852,0;707,0;6311,0;55158,762886597935;3112,9;30777,999999999996;740,0;8230,0;43557,513237;36526,9534883721;6166,0;2249,0;4492,0;2929,0;2001,0000000000002;42731,0;1148,0;741,0;745,0;872,0000000000001;540,0;11795,0;11536,0;17587,0;6160,0;6611,0;4333,0;2972,0;1469,0;12180,0;601,0
6465,000000000001;8572,0;4357,0;1365,0;5903,0;691,0;5970,0;52775,257731958765;3054,4;29810,000000000004;683,0;8134,999999999999;47006,239237;36569,395348837206;5713,0;2144,0;4228,0;2855,0;1993,0;39720,0;1035,0;740,0;682,0;892,0;512,0;11784,0;11507,0;16456,0;6250,0;6328,0;4090,9999999999995;2835,0;1344,0;12050,0;497,0
5906,0;8218,0;4147,0;1248,0;5632,0;674,0;5551,0;48739,175257731964;2825,8;27814,999999999996;626,0;7653,0;45237,224237;33928,20930232558;5048,0;1901,0000000000002;4035,0;2803,0;1998,9999999999998;36851,0;946,0000000000001;679,0;613,0;855,0000000000001;483,0;11291,0;11261,0;15105,000000000002;5928,0;5693,0;3833,0;2698,0;1235,0;11524,0;471,0
5583,0;7662,0;3754,0;1115,0;5453,0;644,0;5133,0;45415,463917525776;2658,5;26788,0;586,0;7269,0;39798,883;29921,674418604653;6763,0;1739,9999999999998;3754,9999999999995;2557,0;1957,9999999999998;34691,0;893,0;520,0;554,0;755,0;432,0;10532,0;10784,0;14088,0;5353,0;5343,0;3460,0;2558,0;1153,0;10852,0;421,0
5255,0;7313,0;3531,0;1019,0;5456,0;613,0;4957,0;42995,87628865979;2486,0;25146,0;580,0;7063,0;38304,502;26712,37209302326;6463,0;1644,0000000000002;3528,0;2354,0;1944,0000000000002;32311,0;863,0000000000001;488,99999999999994;532,0;682,0;384,0;9990,0;10490,0;13459,0;5088,0;5133,0;3133,0;2450,0;1103,0;10501,0;430,99999999999994
5126,0;7026,000000000001;3336,0;981,0;5343,0;583,0;4887,0;41567,010309278354;2420,2;23889,0;570,0;6973,0;35856,702;25210,348837209305;6255,0;1545,0;3339,0;2166,0;1938,0;30989,999999999996;847,0000000000001;472,0;518,0;637,0;359,0;9660,0;10300,0;12997,0;4820,0;4980,0;2910,0;2384,0;1081,0;10333,0;409,99999999999994
5018,0;6852,0;3251,0;948,0;5301,0;561,0;4887,0;41015,463917525776;2392,3;23046,0;554,0;6906,0;33958,33;24376,697674418603;6094,0;1503,0;3257,0;2030,9999999999998;1937,0;29863,0;849,0;471,0;514,0;613,0;342,0;9552,0;10165,0;12844,999999999998;4639,0;4887,0;2812,0;2371,0;1065,0;10258,0;412,0
5040,0;6815,000000000001;3200,0;960,0;4998,0;546,0;4847,0;41064,948453608245;2387,5;22587,0;532,0;6809,0;33497,817;23848,883720930233;5996,0;1509,0;3260,0;1964,0;1923,0;29349,0;835,0;454,0;500,0;604,0;329,0;9481,0;10082,0;12573,0;4475,0;4819,0;2774,0;2368,0;1068,0;10171,0;423,00000000000006
5276,0;6819,0;3267,0;972,0000000000001;4955,0;519,0;4667,0;41489,69072164949;2341,4;22361,0;559,0;6988,0;34071,859;23478,581395348836;5758,0;1489,0;3199,0;1957,0;1909,0;29308,0;877,0;474,0;530,0;600,0;322,0;9450,0;10083,0;12178,0;4426,0;4726,0;2784,0;2322,0;1081,0;10042,0;459,0
5805,0;6836,0;3300,0;1054,0;5017,0;523,0;4816,0;43327,83505154639;2460,3;22551,0;608,0;7188,0;33924,011;23168,906976744187;5911,0;1565,0;3461,9999999999995;1951,0000000000002;1914,9999999999998;29185,000000000004;966,0;488,0;598,0;611,0;346,0;9466,0;10245,0;12980,000000000002;4345,0;4664,0;2999,0;2412,0;1124,0;10231,0;504,0
6353,0;7188,0;3502,0000000000005;1211,0;5001,0;561,0;5203,0;46953,60824742268;2720,4;22543,0;666,0;7450,0;35848,119;24793,093023255813;6425,0;1667,0000000000002;3772,9999999999995;1959,0;1920,0;32031,0;1072,0;499,0;664,0;645,0;385,0;9949,0;10500,0;14266,999999999998;4250,0;5006,0;3375,0;2539,0;1201,0;10621,0;548,0
6809,999999999999;7773,999999999999;3754,9999999999995;1345,0;5256,0;607,0;5628,0;51170,10309278351;3054,0;24042,0;727,0;7739,0;38728,759;27899,906976744187;7034,999999999999;1848,0;4015,9999999999995;2212,0;1939,0;35586,0;1158,0;569,0;729,0;708,0;434,99999999999994;10585,0;11018,0;15527,000000000002;4548,0;5378,0;3708,0;2697,0;1303,0;11235,0;620,0
7091,0;8295,0;3961,9999999999995;1439,0;5523,0;655,0;5945,0;54285,56701030927;3262,3000000000006;25932,0;759,0;7869,0;41283,77;31211,581395348836;7462,0;1967,0000000000002;4204,0;2521,0;1955,0;38340,0;1192,0;597,0;755,0;765,0;468,0;11245,0;11555,0;16388,0;4991,0;5637,0;3868,0;2849,0;1346,0;11942,0;589,0
7270,999999999999;8598,0;4008,0;1469,0;5731,0;676,0;6222,0;55916,49484536083;3350,5000000000005;27664,0;761,0;7923,999999999999;42527,306;33052,79069767442;7756,0;2021,0;4320,0;2818,0;1967,0000000000002;39135,0;1194,0;607,0;751,0;803,9999999999999;487,0;11531,0;11917,0;16674,0;5264,0;5689,0;3990,0;2919,0;1331,0;12314,0;598,0
